IST-1.jpg    	         11.001455353
IST-2.jpg    	          0.476163804
IST-3.jpg    	          6.700358296
IST-4.jpg    	          0.422510486
IST-5.jpg    	          5.733300343
IST-6.jpg    	          0.252942776
IST-7.jpg    	          3.729824029
IST-8.jpg    	          0.256456959
IST-9.jpg    	          3.640651119
IST-10.jpg    	          0.254894060
IST-11.jpg    	          7.966002083
IST-12.jpg    	          0.254443711
IST-13.jpg    	          4.050780301
IST-14.jpg    	          0.253451428
IST-15.jpg    	          3.891853529
IST-16.jpg    	          0.249541628
IST-17.jpg    	          3.907139551
IST-18.jpg    	          0.247219660
IST-19.jpg    	          3.885959852
IST-20.jpg    	          0.254861362
IST-21.jpg    	          3.759517454
IST-22.jpg    	          0.255338021
IST-23.jpg    	          3.753689213
IST-24.jpg    	          0.264285822
IST-25.jpg    	          3.909542591
IST-26.jpg    	          0.262989814
IST-27.jpg    	          8.348317560
IST-28.jpg    	          0.276382616
IST-29.jpg    	          4.280629446
IST-30.jpg    	          0.275619016
IST-31.jpg    	          4.086027634
IST-32.jpg    	          0.332819619
total 	1          87.522219249
thread_0 	32          87.412528243
