IST-2.jpg    	          0.424516874
IST-1.jpg    	          6.038719361
IST-4.jpg    	          0.326763405
IST-3.jpg    	          6.031655529
IST-6.jpg    	          0.308130383
IST-5.jpg    	          5.001843532
IST-8.jpg    	          0.391506708
IST-7.jpg    	          4.995706116
IST-10.jpg    	          0.319075507
IST-9.jpg    	          4.894439992
IST-12.jpg    	          0.296894712
IST-13.jpg    	          5.725086059
IST-14.jpg    	          0.336019932
IST-11.jpg    	         11.165082911
IST-16.jpg    	          0.382355936
IST-15.jpg    	          6.094839823
IST-18.jpg    	          0.367871010
IST-17.jpg    	          6.001265530
IST-20.jpg    	          0.417009198
IST-19.jpg    	          5.804838583
IST-22.jpg    	          0.314884640
IST-21.jpg    	          5.568116272
IST-24.jpg    	          0.324723430
IST-23.jpg    	          5.156065538
IST-25.jpg    	          5.115037332
IST-26.jpg    	          0.348807530
IST-28.jpg    	          0.354276329
IST-29.jpg    	          5.850563066
IST-30.jpg    	          0.321881592
IST-27.jpg    	         11.517453767
IST-32.jpg    	          0.489446923
IST-31.jpg    	          5.614487210
total 	2          53.523154668
thread_0 	18          53.394255847
thread_1 	14          53.234024040
