block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
1,No speech,0.0,0.0,0.0,0.0,0,,,,,,
2,Other/Unknown,9.0,1.0,9.0,0.25,1,,,,1,"Boanóito, o procurador geral da República Garante, que não foram ultrapassados","Boanóito, o procurador geral da República Garante, que não foram ultrapassados"
3,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,1,"Boanóito, o procurador geral da República Garante, que não foram ultrapassados","Boanóito, o procurador geral da República Garante, que não foram ultrapassados"
4,Other/Unknown,6.0,1.0,6.0,1.0,1,,,,1,"Boanóito, o procurador geral da República Garante, que não foram ultrapassados","Boanóito, o procurador geral da República Garante, que não foram ultrapassados"
5,Other/Unknown,30.0,1.0,30.0,1.0,2,,,,1,"Boanóito, o procurador geral da República Garante, que não foram ultrapassados os limites na averiguação preventiva, ao caso o sepino-viva, uma resposta às críticas que foram deixadas pro Lisbon de Negro, a madeu-gué rassegura que também não teve qualquer intervenção na decisão final, porque pediu excusa. Já o diretor do Diciá passa segura que não ouve qualquer inversão do ano de prova, tal como acusou o primeiro mês.","Boanóito, o procurador geral da República Garante, que não foram ultrapassados os limites na averiguação preventiva, ao caso o sepino-viva, uma resposta às críticas que foram deixadas pro Lisbon de Negro, a madeu-gué rassegura que também não teve qualquer intervenção na decisão final, porque pediu excusa. Já o diretor do Diciá passa segura que não ouve qualquer inversão do ano de prova, tal como acusou o primeiro mês."
6,Other/Unknown,3.0,1.0,3.0,0.023255813953488372,1,,,,1,"os limites na averiguação preventiva, ao caso o sepino-viva, uma resposta às críticas que foram deixadas pro Lisbon de Negro, a madeu-gué rassegura que também não teve qualquer intervenção na decisão final, porque pediu excusa. Já o diretor do Diciá passa segura que não ouve qualquer inversão do ano de prova, tal como acusou o primeiro mês.","os limites na averiguação preventiva, ao caso o sepino-viva, uma resposta às críticas que foram deixadas pro Lisbon de Negro, a madeu-gué rassegura que também não teve qualquer intervenção na decisão final, porque pediu excusa. Já o diretor do Diciá passa segura que não ouve qualquer inversão do ano de prova, tal como acusou o primeiro mês."
7,No speech,0.0,0.0,0.0,0.0,0,,,,,,
8,No speech,0.0,0.0,0.0,0.0,0,,,,,,
9,No speech,0.0,0.0,0.0,0.0,0,,,,,,
10,Internacional,3.0,1.0,3.0,0.05263157894736842,1,Internacional,,,2,"Os líderes europeus estão reunidos em Bruxelas para tentar enxergar um acordo considerado histórico em causa. Está sobretudo essa possibilidade de ser usados os ativos russos congelados para manter o apoio ao crânio. Esses ativos são no essencial reservas do Banco Central da Rússia, que estão agora retidas na União Europeia, e isso aconteceu depois da invasão da Ucrania. Então, o valor total estão avaliados em cerca de 200","Os líderes europeus estão reunidos em Bruxelas para tentar enxergar um acordo considerado histórico em causa. Está sobretudo essa possibilidade de ser usados os ativos russos congelados para manter o apoio ao crânio. Esses ativos são no essencial reservas do Banco Central da Rússia, que estão agora retidas na União Europeia, e isso aconteceu depois da invasão da Ucrania. Então, o valor total estão avaliados em cerca de 200"
11,Internacional,42.0,0.5833333333333334,72.0,1.0,3,"Internacional, Governo/Partidos",,,"2, 3","Os líderes europeus estão reunidos em Bruxelas para tentar enxergar um acordo considerado histórico em causa. Está sobretudo essa possibilidade de ser usados os ativos russos congelados para manter o apoio ao crânio. Esses ativos são no essencial reservas do Banco Central da Rússia, que estão agora retidas na União Europeia, e isso aconteceu depois da invasão da Ucrania. Então, o valor total estão avaliados em cerca de 200 ideias, mil milhões de euros. Até agora, só os russos de estes ativos financeiros têm sido usados para apoiar que houve vários países estão ainda contra este plano. Entre eles está a Abelze. onde se encontra de positada a grande maioria dos ativos, são cerca de 185 mil milhões de euros. Em causa, estão dúvidas sobre o respeito que será congelar estes ativos, os respeitos pro direito internacional, que levam o governo belga a também reconsocoências legais e financiárias incluindo-se da própria rução. E esta simara é por isso já considerado um teste para a credibilidade da própria União Europeia.","Os líderes europeus estão reunidos em Bruxelas para tentar enxergar um acordo considerado histórico em causa. Está sobretudo essa possibilidade de ser usados os ativos russos congelados para manter o apoio ao crânio. Esses ativos são no essencial reservas do Banco Central da Rússia, que estão agora retidas na União Europeia, e isso aconteceu depois da invasão da Ucrania. Então, o valor total estão avaliados em cerca de 200 ideias, mil milhões de euros. Até agora, só os russos de estes ativos financeiros têm sido usados para apoiar que houve vários países estão ainda contra este plano. Entre eles está a Abelze. onde se encontra de positada a grande maioria dos ativos, são cerca de 185 mil mil..."
12,Internacional,15.0,1.0,15.0,0.625,1,Internacional,,,3,a também reconsocoências legais e financiárias incluindo-se da própria rução. E esta simara é por isso já considerado um teste para a credibilidade da própria União Europeia.,a também reconsocoências legais e financiárias incluindo-se da própria rução. E esta simara é por isso já considerado um teste para a credibilidade da própria União Europeia.
13,No speech,0.0,0.0,0.0,0.0,0,,,,,,
14,No speech,0.0,0.0,0.0,0.0,0,,,,,,
15,No speech,0.0,0.0,0.0,0.0,0,,,,,,
16,No speech,0.0,0.0,0.0,0.0,0,,,,,,
17,No speech,0.0,0.0,0.0,0.0,0,,,,,,
18,No speech,0.0,0.0,0.0,0.0,0,,,,,,
19,No speech,0.0,0.0,0.0,0.0,0,,,,,,
20,No speech,0.0,0.0,0.0,0.0,0,,,,,,
21,Internacional,60.0,1.0,60.0,0.625,2,Internacional,,,4,"a acordo para financiar a Ucrania. Nesse cenário perde credibilidade no papel que embissiona a torno grande palco da geopolítica mundial a parte da China, Russia e Estados Unidos. Os instrumentos existem, o dinheiro existe, uma exista maioria qualificada que pode permitir usar esses ativos rusos. Existe que a pacidade jurídica ela foi definida. Agora o que que está em causa, João, é avontado.","a acordo para financiar a Ucrania. Nesse cenário perde credibilidade no papel que embissiona a torno grande palco da geopolítica mundial a parte da China, Russia e Estados Unidos. Os instrumentos existem, o dinheiro existe, uma exista maioria qualificada que pode permitir usar esses ativos rusos. Existe que a pacidade jurídica ela foi definida. Agora o que que está em causa, João, é avontado."
22,No speech,0.0,0.0,0.0,0.0,0,,,,,,
23,No speech,0.0,0.0,0.0,0.0,0,,,,,,
24,No speech,0.0,0.0,0.0,0.0,0,,,,,,
25,No speech,0.0,0.0,0.0,0.0,0,,,,,,
26,No speech,0.0,0.0,0.0,0.0,0,,,,,,
27,No speech,0.0,0.0,0.0,0.0,0,,,,,,
28,No speech,0.0,0.0,0.0,0.0,0,,,,,,
29,No speech,0.0,0.0,0.0,0.0,0,,,,,,
30,Justiça/Segurança,30.0,0.625,48.0,0.8888888888888888,2,"Governo/Partidos, Justiça/Segurança, Greves/Trabalho, Cultura, Internacional",,,5,"Entre música e ánimes exaltados às portas do Parlamento Europeu, uma verdadeira batatada, a polícia respondeu com canhões de água e gas da crimoja. Também no chíper caravé neste solidariedade, um desenho além fronteiras neste setor que não é de agora. Os tratours já tinham sido as ruas em protesto contra o acordo entre a União Europeia e o Mercossu.","Entre música e ánimes exaltados às portas do Parlamento Europeu, uma verdadeira batatada, a polícia respondeu com canhões de água e gas da crimoja. Também no chíper caravé neste solidariedade, um desenho além fronteiras neste setor que não é de agora. Os tratours já tinham sido as ruas em protesto contra o acordo entre a União Europeia e o Mercossu."
