IST-1.jpg    	         17.909649718
IST-3.jpg    	         17.897803216
IST-4.jpg    	         17.781308015
IST-2.jpg    	         18.271630316
IST-5.jpg    	         15.513153034
IST-7.jpg    	         16.816906523
IST-8.jpg    	         16.807008223
IST-9.jpg    	         16.051014587
IST-6.jpg    	         33.436433906
IST-10.jpg    	         16.605935882
IST-12.jpg    	         13.927100364
IST-13.jpg    	         13.714815259
IST-14.jpg    	         14.481880951
IST-11.jpg    	         31.656841926
IST-17.jpg    	          0.862061991
IST-18.jpg    	          0.928858490
IST-19.jpg    	          0.805014291
IST-20.jpg    	          0.852723891
IST-21.jpg    	          0.863231991
IST-22.jpg    	          2.149038080
IST-23.jpg    	          2.198702779
IST-24.jpg    	          2.125325082
IST-25.jpg    	          2.091126582
IST-26.jpg    	          0.896591992
IST-27.jpg    	          0.906460993
IST-28.jpg    	          0.910978693
IST-29.jpg    	          0.985371592
IST-30.jpg    	          0.905650992
IST-31.jpg    	          1.012795891
IST-32.jpg    	          1.060250991
IST-15.jpg    	         16.168014453
IST-16.jpg    	         16.116840162
total 	4          81.741358646
thread_0 	5          79.703800657
thread_1 	11          76.864780377
thread_2 	4          81.610228645
thread_3 	12          76.055009684
