IST-1.jpg    	         14.260579682
IST-2.jpg    	         14.423080171
IST-3.jpg    	          9.369200494
IST-4.jpg    	          9.874508692
IST-5.jpg    	         11.526762836
IST-7.jpg    	          9.134731485
IST-6.jpg    	         20.945107935
IST-8.jpg    	         12.568254034
IST-9.jpg    	         13.056982509
IST-10.jpg    	          9.505800945
IST-12.jpg    	          5.135168891
IST-11.jpg    	         14.261703505
IST-13.jpg    	          4.443019481
IST-14.jpg    	          5.653173037
IST-15.jpg    	         11.720052382
IST-17.jpg    	          0.662501589
IST-18.jpg    	          0.694111806
IST-19.jpg    	          0.665989330
IST-16.jpg    	         11.862555029
IST-20.jpg    	          0.740461433
IST-21.jpg    	          0.698342932
IST-22.jpg    	          0.725157733
IST-23.jpg    	          0.754388034
IST-24.jpg    	          0.746714633
IST-25.jpg    	          0.721366632
IST-26.jpg    	          0.719506332
IST-27.jpg    	          0.715737432
IST-28.jpg    	          0.743486833
IST-29.jpg    	          0.683067131
IST-30.jpg    	          0.641954829
IST-31.jpg    	          0.581336526
IST-32.jpg    	          0.668876130
total 	2          95.013973877
thread_0 	19          94.867914577
thread_1 	13          94.576004864
