IST-1.jpg    	         10.487520578
IST-2.jpg    	          7.336206469
IST-3.jpg    	          6.069853500
IST-4.jpg    	          4.352268962
IST-5.jpg    	          3.663079417
IST-6.jpg    	         14.211146559
IST-7.jpg    	          7.578791154
IST-8.jpg    	          6.266221494
IST-9.jpg    	          3.910645264
IST-10.jpg    	          3.939805695
IST-11.jpg    	         16.840900576
IST-12.jpg    	          6.564851714
IST-13.jpg    	          4.144074943
IST-14.jpg    	          3.782174358
IST-15.jpg    	          3.898734906
IST-16.jpg    	          8.112545537
IST-17.jpg    	          0.503617142
IST-18.jpg    	          0.495071340
IST-19.jpg    	          0.497445440
IST-20.jpg    	          0.488878639
IST-21.jpg    	          0.476616035
IST-22.jpg    	          0.504555942
IST-23.jpg    	          0.476659735
IST-24.jpg    	          0.499730442
IST-25.jpg    	          0.484121037
IST-26.jpg    	          0.494848840
IST-27.jpg    	          0.487449038
IST-28.jpg    	          0.509891444
IST-29.jpg    	          0.487504638
IST-30.jpg    	          0.486775838
IST-31.jpg    	          0.483236336
IST-32.jpg    	          0.625937508
total 	1         119.637796225
thread_0 	32         119.451558429
